date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2022-01-05,0.0,77.69,0.107121,-26051000.0,0.0,0.0
2022-01-06,977000.0,75.17,-0.032422,-25074000.0,977000.0,0.0
2022-01-07,786000.0,78.6,0.045699,-24288000.0,786000.0,0.0
2022-01-10,0.0,85.34,0.085685,-24288000.0,0.0,0.0
2022-01-11,0.0,93.8,0.099139,-24288000.0,0.0,0.0
2022-01-12,-2874000.0,114.98,0.225811,-27162000.0,0.0,-2874000.0
2022-01-13,-1742000.0,96.75,-0.158496,-28904000.0,0.0,-1742000.0
2022-01-14,-2037000.0,101.83,0.052481,-30941000.0,0.0,-2037000.0
2022-01-18,-2299000.0,99.97,-0.018268,-33240000.0,0.0,-2299000.0
2022-01-19,881000.0,88.14,-0.118316,-32359000.0,881000.0,0.0
2022-01-20,190000.0,75.83,-0.139639,-32169000.0,190000.0,0.0
2022-01-21,0.0,81.94,0.080512,-32169000.0,0.0,0.0
2022-01-24,441000.0,88.22,0.076635,-31728000.0,441000.0,0.0
2022-01-25,2822000.0,91.04,0.031937,-28906000.0,2822000.0,0.0
2022-01-26,1601000.0,100.03,0.098808,-27305000.0,1601000.0,0.0
2022-01-27,-573000.0,114.69,0.146504,-27878000.0,0.0,-573000.0
2022-01-28,-682000.0,136.43,0.189595,-28560000.0,0.0,-682000.0
2022-01-31,-2633000.0,154.88,0.135221,-31193000.0,0.0,-2633000.0
2022-02-01,-3763000.0,144.73,-0.065532,-34956000.0,0.0,-3763000.0
2022-02-02,-7956000.0,189.44,0.308886,-42912000.0,0.0,-7956000.0
2022-02-03,0.0,152.92,-0.192762,-42912000.0,0.0,0.0
2022-02-04,-2092000.0,130.75,-0.144984,-45004000.0,0.0,-2092000.0
2022-02-07,0.0,105.05,-0.19653,-45004000.0,0.0,0.0
2022-02-08,0.0,106.6,0.014768,-45004000.0,0.0,0.0
2022-02-09,443000.0,88.66,-0.168342,-44561000.0,443000.0,0.0
2022-02-10,346000.0,86.39,-0.025593,-44215000.0,346000.0,0.0
2022-02-11,1632000.0,85.91,-0.005522,-42583000.0,1632000.0,0.0
2022-02-14,3504000.0,100.11,0.165223,-39079000.0,3504000.0,0.0
2022-02-15,3213000.0,105.69,0.055784,-35866000.0,3213000.0,0.0
2022-02-16,0.0,129.09,0.221371,-35866000.0,0.0,0.0
2022-02-17,-1420000.0,118.35,-0.083221,-37286000.0,0.0,-1420000.0
2022-02-18,-2845000.0,113.79,-0.038457,-40131000.0,0.0,-2845000.0
2022-02-22,-2768000.0,120.36,0.057659,-42899000.0,0.0,-2768000.0
2022-02-23,0.0,130.17,0.081555,-42899000.0,0.0,0.0
2022-02-24,0.0,134.49,0.033145,-42899000.0,0.0,0.0
2022-02-25,0.0,119.66,-0.110241,-42899000.0,0.0,0.0
2022-02-28,1602000.0,114.43,-0.043702,-41297000.0,1602000.0,0.0
2022-03-01,641000.0,128.25,0.120728,-40656000.0,641000.0,0.0
2022-03-02,720000.0,144.05,0.123232,-39936000.0,720000.0,0.0
2022-03-03,697000.0,139.43,-0.032035,-39239000.0,697000.0,0.0
2022-03-04,0.0,165.92,0.189938,-39239000.0,0.0,0.0
2022-03-07,-2595000.0,148.29,-0.10624,-41834000.0,0.0,-2595000.0
2022-03-08,0.0,121.41,-0.181305,-41834000.0,0.0,0.0
2022-03-09,-303000.0,121.27,-0.001127,-42137000.0,0.0,-303000.0
2022-03-10,779000.0,129.91,0.071287,-41358000.0,779000.0,0.0
2022-03-11,-552000.0,138.06,0.06272,-41910000.0,0.0,-552000.0
2022-03-14,331000.0,132.27,-0.041926,-41579000.0,331000.0,0.0
2022-03-15,-376000.0,125.42,-0.051838,-41955000.0,0.0,-376000.0
2022-03-16,-1382000.0,138.22,0.102058,-43337000.0,0.0,-1382000.0
2022-03-17,0.0,158.3,0.145281,-43337000.0,0.0,0.0
2022-03-18,0.0,147.31,-0.069393,-43337000.0,0.0,0.0
2022-03-21,0.0,149.87,0.017383,-43337000.0,0.0,0.0
2022-03-22,-882000.0,176.34,0.176596,-44219000.0,0.0,-882000.0
2022-03-23,-3532000.0,181.15,0.027261,-47751000.0,0.0,-3532000.0
2022-03-24,-1092000.0,198.61,0.09643,-48843000.0,0.0,-1092000.0
2022-03-25,0.0,216.41,0.089586,-48843000.0,0.0,0.0
2022-03-28,-2710000.0,208.44,-0.036828,-51553000.0,0.0,-2710000.0
2022-03-29,-1301000.0,185.91,-0.108087,-52854000.0,0.0,-1301000.0
2022-03-30,-537000.0,214.6,0.15435,-53391000.0,0.0,-537000.0
2022-03-31,0.0,219.48,0.022724,-53391000.0,0.0,0.0
2022-04-01,-1382000.0,230.32,0.049395,-54773000.0,0.0,-1382000.0
2022-04-04,0.0,230.04,-0.001243,-54773000.0,0.0,0.0
2022-04-05,0.0,267.54,0.163045,-54773000.0,0.0,0.0
2022-04-06,0.0,267.39,-0.000557,-54773000.0,0.0,0.0
2022-04-07,-1242000.0,310.58,0.161532,-56015000.0,0.0,-1242000.0
2022-04-08,-3499000.0,299.03,-0.037189,-59514000.0,0.0,-3499000.0
2022-04-11,0.0,350.55,0.172279,-59514000.0,0.0,0.0
2022-04-12,-3034000.0,356.93,0.018206,-62548000.0,0.0,-3034000.0
2022-04-13,0.0,410.6,0.150359,-62548000.0,0.0,0.0
2022-04-14,0.0,466.9,0.137102,-62548000.0,0.0,0.0
2022-04-18,0.0,567.76,0.216026,-62548000.0,0.0,0.0
