date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2025-03-31,5341000.0,5.04,-0.026691,202009000.0,5341000.0,0.0
2025-04-01,6762000.0,5.45,0.081241,208771000.0,6762000.0,0.0
2025-04-02,1450000.0,5.16,-0.052714,210221000.0,1450000.0,0.0
2025-04-03,-5095000.0,4.95,-0.040342,205126000.0,0.0,-5095000.0
2025-04-04,2197000.0,5.68,0.146582,207323000.0,2197000.0,0.0
2025-04-07,5683000.0,6.23,0.096289,213006000.0,5683000.0,0.0
2025-04-08,-15731000.0,6.85,0.100643,197275000.0,0.0,-15731000.0
2025-04-09,-16251000.0,5.45,-0.204851,181024000.0,0.0,-16251000.0
2025-04-10,-3980000.0,6.18,0.134847,177044000.0,0.0,-3980000.0
2025-04-11,5392000.0,6.23,0.008373,182436000.0,5392000.0,0.0
2025-04-14,-8793000.0,6.87,0.10234,173643000.0,0.0,-8793000.0
2025-04-15,0.0,6.82,-0.00764,173643000.0,0.0,0.0
2025-04-16,-14566000.0,7.08,0.038218,159077000.0,0.0,-14566000.0
2025-04-17,-2044000.0,7.07,-0.00157,157033000.0,0.0,-2044000.0
2025-04-21,-5369000.0,8.04,0.136577,151664000.0,0.0,-5369000.0
2025-04-22,0.0,8.22,0.022544,151664000.0,0.0,0.0
2025-04-23,-16327000.0,8.09,-0.014802,135337000.0,0.0,-16327000.0
2025-04-24,-9136000.0,8.44,0.042179,126201000.0,0.0,-9136000.0
2025-04-25,-2107000.0,8.34,-0.011245,124094000.0,0.0,-2107000.0
2025-04-28,0.0,7.12,-0.146999,124094000.0,0.0,0.0
2025-04-29,-1002000.0,6.93,-0.025816,123092000.0,0.0,-1002000.0
2025-04-30,16383000.0,7.18,0.035206,139475000.0,16383000.0,0.0
2025-05-01,3290000.0,6.51,-0.092497,142765000.0,3290000.0,0.0
2025-05-02,0.0,5.95,-0.086842,142765000.0,0.0,0.0
2025-05-05,6175000.0,6.21,0.04401,148940000.0,6175000.0,0.0
2025-05-06,12287000.0,6.51,0.048772,161227000.0,12287000.0,0.0
2025-05-07,-3226000.0,5.95,-0.085763,158001000.0,0.0,-3226000.0
2025-05-08,-5190000.0,6.02,0.011565,152811000.0,0.0,-5190000.0
2025-05-09,6876000.0,5.47,-0.090761,159687000.0,6876000.0,0.0
2025-05-12,0.0,5.79,0.058401,159687000.0,0.0,0.0
2025-05-13,9245000.0,5.79,-0.000623,168932000.0,9245000.0,0.0
2025-05-14,-1896000.0,6.24,0.076999,167036000.0,0.0,-1896000.0
2025-05-15,0.0,6.59,0.056352,167036000.0,0.0,0.0
2025-05-16,-1433000.0,6.67,0.013006,165603000.0,0.0,-1433000.0
2025-05-20,-8513000.0,6.4,-0.0405,157090000.0,0.0,-8513000.0
2025-05-21,-1877000.0,6.5,0.015703,155213000.0,0.0,-1877000.0
2025-05-22,123000.0,6.85,0.05245,155336000.0,123000.0,0.0
